property_id,address,neighbourhood,ward,assessed_value,garage,latitude,longitude,lot_size_sf,total_living_area_sf,year_built,land_value,improvement_value,bedrooms,bathrooms,basement,property_type,property_use,building_age,price_per_sqft,land_to_building_ratio,annual_tax
10000122,"12918 162A AVENUE NW Edmonton, AB",OXFORD,Anirniq Ward,446000,Y,53.62484491,-113.5453245,349.814,143.8,2003,156100,289900,4,2,Partially Finished,Duplex,Residential,22,3101.529903,2.432642559,5352
10000123,"16236 129A STREET NW Edmonton, AB",OXFORD,Anirniq Ward,442500,Y,53.62448628,-113.5453623,396.603,159.1,2002,154875,287625,4,2,None,Single Family Home,Rental Property,23,2781.269642,2.492790698,5310
10000124,"16232 129A STREET NW Edmonton, AB",OXFORD,Anirniq Ward,429000,Y,53.62438208,-113.5453631,373.825,137.7,2003,150150,278850,4,2,Unfinished,Duplex,Residential,22,3115.46841,2.714778504,5148
10000125,"16228 129A STREET NW Edmonton, AB",OXFORD,Anirniq Ward,463000,Y,53.62428327,-113.5453641,373.818,187.1,2002,162050,300950,4,2.5,None,Condominium,Residential,23,2474.612507,1.997958311,5556
10000126,"16224 129A STREET NW Edmonton, AB",OXFORD,Anirniq Ward,428500,Y,53.62418445,-113.5453652,373.787,114.6,2003,149975,278525,4,2,Finished,Condominium,Residential,22,3739.092496,3.261666667,5142
10000127,"16220 129A STREET NW Edmonton, AB",OXFORD,Anirniq Ward,410500,Y,53.62408564,-113.5453662,373.784,99,2002,143675,266825,4,2,Partially Finished,Single Family Home,Residential,23,4146.464646,3.77559596,4926
10000128,"16216 129A STREET NW Edmonton, AB",OXFORD,Anirniq Ward,420500,Y,53.62398436,-113.5453673,392.467,110.9,2002,147175,273325,4,2,None,Single Family Home,Owner Occupied,23,3791.704238,3.538926961,5046
10000129,"16212 129A STREET NW Edmonton, AB",OXFORD,Anirniq Ward,459500,Y,53.62385866,-113.5453683,431.4,172.9,2003,160825,298675,4,2.5,Partially Finished,Single Family Home,Residential,22,2657.605552,2.495083864,5514
10000130,"12908 162 AVENUE NW Edmonton, AB",OXFORD,Anirniq Ward,423000,Y,53.62404373,-113.545702,437.67,98.4,2003,148050,274950,4,2,Unfinished,Row Housing,Owner Occupied,22,4298.780488,4.447865854,5076
10000131,"12912 162 AVENUE NW Edmonton, AB",OXFORD,Anirniq Ward,437500,Y,53.62405797,-113.5458591,408.487,143.9,2003,153125,284375,4,2,Finished,Single Family Home,Residential,22,3040.305768,2.838686588,5250
10000132,"12916 162 AVENUE NW Edmonton, AB",OXFORD,Anirniq Ward,423500,Y,53.62406951,-113.5460162,384.988,98.3,2003,148225,275275,4,2,Finished,Single Family Home,Investment Property,22,4308.240081,3.916459817,5082
10000133,"12920 162 AVENUE NW Edmonton, AB",OXFORD,Anirniq Ward,423500,Y,53.62407846,-113.5461778,388.088,145.3,2003,148225,275275,4,2,None,Single Family Home,Residential,22,2914.659326,2.670942877,5082
10000134,"12924 162 AVENUE NW Edmonton, AB",OXFORD,Anirniq Ward,457500,Y,53.62408517,-113.546344,375.284,179.2,2003,160125,297375,4,2.5,Partially Finished,Duplex,Owner Occupied,22,2553.013393,2.09421875,5490
10000135,"12928 162 AVENUE NW Edmonton, AB",OXFORD,Anirniq Ward,449000,Y,53.62408913,-113.5465102,369.291,166.6,2003,157150,291850,4,2,Finished,Condominium,Owner Occupied,22,2695.078031,2.216632653,5388
10000136,"12923 162 AVENUE NW Edmonton, AB",OXFORD,Anirniq Ward,440500,Y,53.62361354,-113.5465725,339.348,145.8,2003,154175,286325,4,2,Partially Finished,Single Family Home,Residential,22,3021.262003,2.327489712,5286
10000137,"12919 162 AVENUE NW Edmonton, AB",OXFORD,Anirniq Ward,447500,Y,53.62361297,-113.546395,371.535,133.8,2003,156625,290875,4,2,Partially Finished,Condominium,Residential,22,3344.544096,2.776793722,5370
10000138,"12915 162 AVENUE NW Edmonton, AB",OXFORD,Anirniq Ward,415000,Y,53.62360885,-113.546188,397.763,121.8,2003,145250,269750,4,2,Unfinished,Condominium,Residential,22,3407.224959,3.265706076,4980
10000139,"16122 129A STREET NW Edmonton, AB",OXFORD,Anirniq Ward,429000,Y,53.62362771,-113.5458098,482.699,140.6,2002,150150,278850,4,2,Finished,Single Family Home,Residential,23,3051.209104,3.433136558,5148
10000140,"16118 129A STREET NW Edmonton, AB",OXFORD,Anirniq Ward,450500,Y,53.62353087,-113.5458693,402.894,166.8,2003,157675,292825,4,2.5,Partially Finished,Duplex,Residential,22,2700.839329,2.415431655,5406
10000141,"16114 129A STREET NW Edmonton, AB",OXFORD,Anirniq Ward,427000,Y,53.6234412,-113.5459509,377.877,120.1,2003,149450,277550,4,2,Finished,Single Family Home,Investment Property,22,3555.370525,3.146353039,5124
10000142,"16110 129A STREET NW Edmonton, AB",OXFORD,Anirniq Ward,422000,Y,53.62334826,-113.546016,357.071,142.4,2003,147700,274300,4,2,Finished,Condominium,Owner Occupied,22,2963.483146,2.507521067,5064
10000143,"16106 129A STREET NW Edmonton, AB",OXFORD,Anirniq Ward,449500,Y,53.62325641,-113.5460797,445.724,119.1,2002,157325,292175,4,2,Partially Finished,Condominium,Residential,23,3774.139379,3.742434929,5394
10000144,"12920 161A AVENUE NW Edmonton, AB",OXFORD,Anirniq Ward,439500,Y,53.62332088,-113.5463649,409.262,138.4,2003,153825,285675,4,2,Partially Finished,Single Family Home,Residential,22,3175.578035,2.957095376,5274
10000145,"12924 161A AVENUE NW Edmonton, AB",OXFORD,Anirniq Ward,440000,Y,53.62332101,-113.546552,381.012,116.3,2003,154000,286000,4,2,Partially Finished,Condominium,Residential,22,3783.319003,3.2761135,5280
10000147,"10318 157 STREET NW Edmonton, AB",BRITANNIA YOUNGSTOWN,Nakota Isga Ward,355500,Y,53.54539381,-113.5926064,350.375,112.8,2002,124425,231075,3,2,Partially Finished,Condominium,Residential,23,3151.595745,3.106161348,4266
10000148,"10320 157 STREET NW Edmonton, AB",BRITANNIA YOUNGSTOWN,Nakota Isga Ward,355500,Y,53.54546303,-113.5926068,348.89,112.8,2002,124425,231075,3,2,Partially Finished,Single Family Home,Owner Occupied,23,3151.595745,3.092996454,4266
10000149,"405 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,676500,Y,53.42154952,-113.4687597,470.577,245.6,2003,236775,439725,5,3,Walkout,Condominium,Residential,22,2754.478827,1.91603013,8118
10000150,"407 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,595000,Y,53.42167036,-113.4687597,470.576,205,2003,208250,386750,4,2.5,None,Single Family Home,Residential,22,2902.439024,2.295492683,7140
10000151,"409 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,626500,Y,53.42179121,-113.4687597,470.574,222,2003,219275,407225,5,3,Finished,Single Family Home,Rental Property,22,2822.072072,2.119702703,7518
10000152,"411 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,697000,Y,53.42191452,-113.4687597,489.814,251.7,2005,243950,453050,5,3,Renovated,Single Family Home,Rental Property,20,2769.169646,1.946023043,8364
10000153,"415 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,737000,Y,53.42203784,-113.4687601,470.651,272.3,2004,257950,479050,5,3,Finished,Single Family Home,Residential,21,2706.573632,1.728428204,8844
10000154,"417 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,633500,Y,53.42216115,-113.4687654,494.61,218.4,2004,221725,411775,5,3,Walkout,Condominium,Residential,21,2900.641026,2.264697802,7602
10000155,"419 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,618500,Y,53.42228693,-113.4687772,510.563,207.8,2004,216475,402025,5,3,Walkout,Single Family Home,Owner Occupied,21,2976.419634,2.4569923,7422
10000156,"421 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,673000,Y,53.42241025,-113.4687935,516.568,245.1,2004,235550,437450,5,3,Walkout,Condominium,Residential,21,2745.818033,2.107580579,8076
10000157,"423 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,651000,Y,53.42255544,-113.4687937,599.601,223.9,2003,227850,423150,5,3,Walkout,Duplex,Residential,22,2907.548013,2.677985708,7812
10000158,"425 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,658000,Y,53.42274172,-113.4687612,619.947,224.8,2005,230300,427700,5,3,Walkout,Single Family Home,Residential,20,2927.046263,2.757771352,7896
10000159,"427 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,777000,Y,53.42288286,-113.4687643,947.007,258.1,2003,271950,505050,5,3,Partially Finished,Single Family Home,Rental Property,22,3010.461062,3.669147617,9324
10000160,"454 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,666500,Y,53.42293866,-113.4691197,579.506,231.3,2003,233275,433225,5,3,Finished,Single Family Home,Residential,22,2881.539127,2.505430177,7998
10000162,"1218 SUMMERSIDE DRIVE SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,592000,Y,53.42141151,-113.4687598,543.223,186.2,2004,207200,384800,4,2.5,None,Condominium,Residential,21,3179.377014,2.917416756,7104
10000163,"452 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,660000,Y,53.42293018,-113.4695197,719.554,194.7,2003,231000,429000,5,3,Walkout,Single Family Home,Owner Occupied,22,3389.830508,3.695706215,7920
10000164,"450 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,814000,Y,53.422897,-113.4696359,911.16,265.4,2004,284900,529100,5,3.5,Renovated,Executive Home,Owner Occupied,21,3067.068576,3.433157498,9768
10000165,"448 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,647000,Y,53.42269218,-113.4696634,545.455,214.5,2005,226450,420550,5,3,Finished,Condominium,Owner Occupied,20,3016.317016,2.542913753,7764
10000166,"446 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,663500,Y,53.42253359,-113.4696366,501.767,224,2004,232225,431275,5,3,Renovated,Single Family Home,Residential,21,2962.053571,2.24003125,7962
10000167,"442 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,650000,Y,53.4224078,-113.4696171,541.149,226.7,2004,227500,422500,5,3,Unfinished,Single Family Home,Residential,21,2867.225408,2.387071019,7800
10000168,"440 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,725000,Y,53.42228202,-113.4695972,546.877,251,2004,253750,471250,5,3,Walkout,Single Family Home,Rental Property,21,2888.446215,2.178792829,8700
10000169,"438 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,620500,Y,53.42214922,-113.4695781,567.832,202.2,2004,217175,403325,5,3,Finished,Single Family Home,Owner Occupied,21,3068.743818,2.808269041,7446
10000170,"436 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,702000,Y,53.4222367,-113.469994,521.183,240.45,2004,245700,456300,5,3,Walkout,Duplex,Residential,21,2919.525889,2.167531711,8424
10000171,"434 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,787000,Y,53.42221566,-113.4701914,518.706,268.8,2003,275450,511550,5,3,Finished,Single Family Home,Rental Property,22,2927.827381,1.929709821,9444
10000172,"432 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,664000,Y,53.42220865,-113.4703909,514.323,239.1,2004,232400,431600,5,3,Finished,Single Family Home,Residential,21,2777.080719,2.151079046,7968
10000173,"430 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,635500,Y,53.42221565,-113.4706473,527.437,211,2004,222425,413075,5,3,Walkout,Single Family Home,Rental Property,21,3011.848341,2.499701422,7626
10000174,"428 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,641500,Y,53.42218316,-113.4708925,733.875,203.6,2003,224525,416975,5,3,Walkout,Condominium,Residential,22,3150.785855,3.604494106,7698
10000175,"426 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,672000,Y,53.42206572,-113.471046,733.133,216.3,2003,235200,436800,5,3,Finished,Single Family Home,Residential,22,3106.796117,3.389426722,8064
10000176,"424 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,625000,Y,53.42182808,-113.4710583,712.604,203,2003,218750,406250,5,3,Walkout,Single Family Home,Residential,22,3078.817734,3.510364532,7500
10000177,"422 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,635000,Y,53.42168613,-113.4708722,619.611,204,2004,222250,412750,5,3,Walkout,Single Family Home,Owner Occupied,21,3112.745098,3.037308824,7620
10000178,"420 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,633000,Y,53.4216215,-113.4706703,758.332,201.3,2003,221550,411450,5,3,Finished,Condominium,Residential,22,3144.560358,3.767173373,7596
10000179,"418 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,737500,Y,53.4216714,-113.4703353,548.142,239.6,2003,258125,479375,5,3,Unfinished,Duplex,Owner Occupied,22,3078.046745,2.287737896,8850
10000180,"416 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,610500,Y,53.42171625,-113.4701422,521.123,207.8,2004,213675,396825,5,3,Walkout,Single Family Home,Owner Occupied,21,2937.921078,2.507810395,7326
10000181,"414 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,604500,Y,53.4217461,-113.4699605,569.423,195.2,2004,211575,392925,5,3,Walkout,Single Family Home,Residential,21,3096.82377,2.917126025,7254
10000182,"412 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,676500,Y,53.42186022,-113.4695493,532.193,248.4,2004,236775,439725,5,3,Walkout,Condominium,Residential,21,2723.429952,2.142483897,8118
10000183,"410 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,592500,Y,53.42173107,-113.4695493,484.032,150.6,2004,207375,385125,4,2.5,None,Condominium,Residential,21,3934.262948,3.214023904,7110
10000184,"408 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,598500,Y,53.42161023,-113.4695494,484.032,203.6,2004,209475,389025,4,2.5,Partially Finished,Single Family Home,Owner Occupied,21,2939.587426,2.377367387,7182
10000185,"406 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,624500,Y,53.42147848,-113.4695494,514.385,195.2,2004,218575,405925,5,3,Walkout,Condominium,Owner Occupied,21,3199.282787,2.635169057,7494
10000186,"404 SPARLING COURT SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,610000,Y,53.42133735,-113.4695494,575.825,201.4,2004,213500,396500,5,3,Finished,Single Family Home,Residential,21,3028.798411,2.859111221,7320
10000194,"317 SUMMERSIDE COVE SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,895000,Y,53.41985086,-113.4696698,808.546,180.5,2005,313250,581750,5,3.5,Partially Finished,Executive Home,Owner Occupied,20,4958.448753,4.479479224,10740
10000195,"315 SUMMERSIDE COVE SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,873500,Y,53.42016103,-113.469703,1157.82,231.6,2005,305725,567775,5,3.5,Walkout,Executive Home,Residential,20,3771.588946,4.999222798,10482
10000196,"313 SUMMERSIDE COVE SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,982500,Y,53.42021245,-113.4698967,1011.837,277.2,2007,343875,638625,5,3.5,Finished,Single Family Home,Owner Occupied,18,3544.372294,3.650205628,11790
10000197,"311 SUMMERSIDE COVE SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,878500,Y,53.42018237,-113.4703859,853.336,291.6,2005,307475,571025,5,3.5,Finished,Single Family Home,Owner Occupied,20,3012.688615,2.926392318,10542
10000198,"309 SUMMERSIDE COVE SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,1004500,Y,53.42041215,-113.4704116,559.538,324.03,2004,351575,652925,5,3.5,Partially Finished,Single Family Home,Residential,21,3100.021603,1.726809246,12054
10000199,"307 SUMMERSIDE COVE SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,742500,Y,53.42053906,-113.4705032,542.836,245.4,2003,259875,482625,5,3,Finished,Condominium,Investment Property,22,3025.672372,2.21204564,8910
10000200,"305 SUMMERSIDE COVE SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,762500,Y,53.42066586,-113.4705901,540.152,260,2003,266875,495625,5,3,Walkout,Executive Home,Residential,22,2932.692308,2.077507692,9150
10000201,"306 SUMMERSIDE COVE SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,1083000,Y,53.42045532,-113.4712987,638.674,336.4,2004,379050,703950,5,3.5,Renovated,Executive Home,Owner Occupied,21,3219.381688,1.898555291,12996
10000202,"308 SUMMERSIDE COVE SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,893500,Y,53.42030715,-113.4711991,638.671,299.1,2004,312725,580775,5,3.5,Finished,Single Family Home,Owner Occupied,21,2987.295219,2.135309261,10722
10000203,"310 SUMMERSIDE COVE SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,901500,Y,53.4201592,-113.4710986,638.69,302.1,2004,315525,585975,5,3.5,Unfinished,Executive Home,Owner Occupied,21,2984.111221,2.114167494,10818
10000204,"312 SUMMERSIDE COVE SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,664000,Y,53.42001421,-113.4709999,616.631,165.1,2003,232400,431600,5,3,Finished,Single Family Home,Residential,22,4021.804967,3.734894004,7968
10000205,"314 SUMMERSIDE COVE SW Edmonton, AB",SUMMERSIDE,Karhiio Ward,832500,Y,53.41982751,-113.4709191,797.218,245.8,2005,291375,541125,5,3.5,Finished,Single Family Home,Owner Occupied,20,3386.899919,3.243360456,9990
10000207,"1993 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,559500,Y,53.50880685,-113.6683178,475.175,187.2,2004,195825,363675,4,2.5,Unfinished,Single Family Home,Residential,21,2988.782051,2.538327991,6714
10000208,"1985 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,591500,Y,53.50925527,-113.6685676,489.896,173.9,2004,207025,384475,4,2.5,Partially Finished,Single Family Home,Residential,21,3401.380104,2.817113283,7098
10000209,"1983 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,595000,Y,53.50935236,-113.668691,492.028,182.9,2004,208250,386750,4,2.5,Partially Finished,Condominium,Residential,21,3253.143794,2.690147622,7140
10000210,"1981 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,592000,Y,53.50942516,-113.6688488,441.354,170.6,2003,207200,384800,4,2.5,Partially Finished,Single Family Home,Residential,22,3470.10551,2.587069168,7104
10000211,"1979 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,585500,Y,53.50949472,-113.6689959,425.434,152.5,2003,204925,380575,4,2.5,None,Single Family Home,Residential,22,3839.344262,2.789731148,7026
10000212,"1977 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,547500,Y,53.50956523,-113.6691359,425.435,170,2003,191625,355875,4,2.5,Finished,Single Family Home,Residential,22,3220.588235,2.502558824,6570
10000213,"1975 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,507000,Y,53.50963573,-113.669276,425.437,136.1,2003,177450,329550,4,2.5,Finished,Single Family Home,Residential,22,3725.202057,3.125914769,6084
10000214,"1973 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,592500,Y,53.50970623,-113.669416,425.438,204.3,2004,207375,385125,4,2.5,Partially Finished,Single Family Home,Residential,21,2900.146843,2.082418013,7110
10000215,"1965 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,597500,Y,53.50999417,-113.6698721,467.034,175.6,2003,209125,388375,4,2.5,Partially Finished,Single Family Home,Residential,22,3402.61959,2.659646925,7170
10000216,"1963 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,624000,Y,53.51010605,-113.6699456,436.96,180,2003,218400,405600,5,3,Finished,Single Family Home,Residential,22,3466.666667,2.427555556,7488
10000217,"1961 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,510000,Y,53.51021437,-113.6700004,438.958,143.3,2003,178500,331500,4,2.5,Finished,Single Family Home,Residential,22,3558.967202,3.063210049,6120
10000218,"1959 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,515500,Y,53.51031758,-113.6700567,447.333,142.8,2003,180425,335075,4,2.5,Partially Finished,Condominium,Residential,22,3609.943978,3.132584034,6186
10000219,"1957 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,459000,Y,53.51043669,-113.670047,413.881,143.1,2003,160650,298350,4,2.5,Partially Finished,Condominium,Residential,22,3207.54717,2.892250175,5508
10000220,"1955 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,419000,Y,53.5105447,-113.6700227,403.209,125,2003,146650,272350,4,2,Partially Finished,Single Family Home,Owner Occupied,22,3352,3.225672,5028
10000221,"1953 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,443500,Y,53.51063158,-113.6699882,363.989,114.6,2003,155225,288275,4,2,Finished,Single Family Home,Residential,22,3869.982548,3.176169284,5322
10000222,"1951 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,426500,Y,53.51072298,-113.6699557,363.989,126.7,2002,149275,277225,4,2,Partially Finished,Townhouse,Residential,23,3366.219416,2.872841358,5118
10000223,"1949 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,421000,Y,53.51081438,-113.6699231,363.987,125,2003,147350,273650,4,2,Finished,Single Family Home,Residential,22,3368,2.911896,5052
10000224,"1947 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,463500,Y,53.51090577,-113.6698934,363.527,165,2003,162225,301275,4,2.5,None,Duplex,Residential,22,2809.090909,2.203193939,5562
10000225,"1945 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,464500,Y,53.51100952,-113.6698772,364.013,166.5,2003,162575,301925,4,2.5,Partially Finished,Row Housing,Residential,22,2789.78979,2.186264264,5574
10000226,"1943 GARNETT WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,482500,Y,53.51110824,-113.6698412,375.246,167.2,2003,168875,313625,4,2.5,Partially Finished,Condominium,Residential,22,2885.76555,2.244294258,5790
